iteration,decision,reason,thread_ms
773,DENY,hash_mismatch,0.329
774,DENY,hash_mismatch,0.012
775,DENY,hash_mismatch,0.218
776,DENY,hash_mismatch,0.012
777,DENY,hash_mismatch,0.440
778,DENY,hash_mismatch,0.017
779,DENY,hash_mismatch,0.012
780,DENY,hash_mismatch,0.011
781,DENY,hash_mismatch,0.069
782,DENY,hash_mismatch,0.013
783,DENY,hash_mismatch,0.105
784,DENY,hash_mismatch,0.012
785,DENY,hash_mismatch,0.234
786,DENY,hash_mismatch,0.012
787,DENY,hash_mismatch,0.181
788,DENY,hash_mismatch,0.012
789,DENY,hash_mismatch,0.251
790,DENY,hash_mismatch,0.012
791,DENY,hash_mismatch,0.090
792,DENY,hash_mismatch,0.012
793,DENY,hash_mismatch,0.139
794,DENY,hash_mismatch,0.014
795,DENY,hash_mismatch,0.104
796,DENY,hash_mismatch,0.012
797,DENY,hash_mismatch,0.127
798,DENY,hash_mismatch,0.012
799,DENY,hash_mismatch,0.127
800,DENY,hash_mismatch,0.012
801,DENY,hash_mismatch,0.146
802,DENY,hash_mismatch,0.012
803,DENY,hash_mismatch,0.196
804,DENY,hash_mismatch,0.013
805,DENY,hash_mismatch,0.152
806,DENY,hash_mismatch,0.012
807,DENY,hash_mismatch,0.181
808,DENY,hash_mismatch,0.012
809,DENY,hash_mismatch,0.121
810,DENY,hash_mismatch,0.012
811,DENY,hash_mismatch,0.116
812,DENY,hash_mismatch,0.012
813,DENY,hash_mismatch,0.103
814,DENY,hash_mismatch,0.012
815,DENY,hash_mismatch,0.257
816,DENY,hash_mismatch,0.012
817,DENY,hash_mismatch,0.222
818,DENY,hash_mismatch,0.012
819,DENY,hash_mismatch,0.057
820,DENY,hash_mismatch,0.012
821,DENY,hash_mismatch,0.094
822,DENY,hash_mismatch,0.012
823,DENY,hash_mismatch,0.068
824,DENY,hash_mismatch,0.013
825,DENY,hash_mismatch,0.057
826,DENY,hash_mismatch,0.012
827,DENY,hash_mismatch,0.237
828,DENY,hash_mismatch,0.023
829,DENY,hash_mismatch,0.013
830,DENY,hash_mismatch,0.012
831,DENY,hash_mismatch,0.011
832,DENY,hash_mismatch,0.241
833,DENY,hash_mismatch,0.019
834,DENY,hash_mismatch,0.016
835,DENY,hash_mismatch,0.012
836,DENY,hash_mismatch,0.220
837,DENY,hash_mismatch,0.016
838,DENY,hash_mismatch,0.196
839,DENY,hash_mismatch,0.012
840,DENY,hash_mismatch,0.120
841,DENY,hash_mismatch,0.017
842,DENY,hash_mismatch,0.014
843,DENY,hash_mismatch,0.011
844,DENY,hash_mismatch,0.140
845,DENY,hash_mismatch,0.022
846,DENY,hash_mismatch,0.011
847,DENY,hash_mismatch,0.050
848,DENY,hash_mismatch,0.029
849,DENY,hash_mismatch,0.010
850,DENY,hash_mismatch,0.009
851,DENY,hash_mismatch,0.009
852,DENY,hash_mismatch,0.022
853,DENY,hash_mismatch,0.010
854,DENY,hash_mismatch,0.123
855,DENY,hash_mismatch,0.264
856,DENY,hash_mismatch,0.010
857,DENY,hash_mismatch,0.156
858,DENY,hash_mismatch,0.015
859,DENY,hash_mismatch,0.014
860,DENY,hash_mismatch,0.013
861,DENY,hash_mismatch,0.065
862,DENY,hash_mismatch,0.013
863,DENY,hash_mismatch,0.013
864,DENY,hash_mismatch,0.013
865,DENY,hash_mismatch,0.074
866,DENY,hash_mismatch,0.013
867,DENY,hash_mismatch,0.011
868,DENY,hash_mismatch,0.009
869,DENY,hash_mismatch,0.009
870,DENY,hash_mismatch,0.073
871,DENY,hash_mismatch,0.010
872,DENY,hash_mismatch,0.060
873,DENY,hash_mismatch,0.031
874,DENY,hash_mismatch,0.014
875,DENY,hash_mismatch,0.012
876,DENY,hash_mismatch,0.074
877,DENY,hash_mismatch,0.014
878,DENY,hash_mismatch,0.065
879,DENY,hash_mismatch,0.011
880,DENY,hash_mismatch,0.085
881,DENY,hash_mismatch,0.010
882,DENY,hash_mismatch,0.088
883,DENY,hash_mismatch,0.013
884,DENY,hash_mismatch,0.083
885,DENY,hash_mismatch,0.017
886,DENY,hash_mismatch,0.014
887,DENY,hash_mismatch,0.013
888,DENY,hash_mismatch,0.066
889,DENY,hash_mismatch,0.016
890,DENY,hash_mismatch,0.015
891,DENY,hash_mismatch,0.009
892,DENY,hash_mismatch,0.060
893,DENY,hash_mismatch,0.013
894,DENY,hash_mismatch,0.065
895,DENY,hash_mismatch,0.010
896,DENY,hash_mismatch,0.073
897,DENY,hash_mismatch,0.013
898,DENY,hash_mismatch,0.090
899,DENY,hash_mismatch,0.030
900,DENY,hash_mismatch,0.013
901,DENY,hash_mismatch,0.012
902,DENY,hash_mismatch,0.054
903,DENY,hash_mismatch,0.012
904,DENY,hash_mismatch,0.012
905,DENY,hash_mismatch,0.014
906,DENY,hash_mismatch,0.012
907,DENY,hash_mismatch,0.012
908,DENY,hash_mismatch,0.012
909,DENY,hash_mismatch,0.012
910,DENY,hash_mismatch,0.012
911,DENY,hash_mismatch,0.012
912,DENY,hash_mismatch,0.012
913,DENY,hash_mismatch,0.012
914,DENY,hash_mismatch,0.012
915,DENY,hash_mismatch,0.012
916,DENY,hash_mismatch,0.012
917,DENY,hash_mismatch,0.012
918,DENY,hash_mismatch,0.012
919,DENY,hash_mismatch,0.012
920,DENY,hash_mismatch,0.012
921,DENY,hash_mismatch,0.013
922,DENY,hash_mismatch,0.013
923,DENY,hash_mismatch,0.012
924,DENY,hash_mismatch,0.012
925,DENY,hash_mismatch,0.012
926,DENY,hash_mismatch,0.012
927,DENY,hash_mismatch,0.012
928,DENY,hash_mismatch,0.012
929,DENY,hash_mismatch,0.012
930,DENY,hash_mismatch,0.013
931,DENY,hash_mismatch,0.012
932,DENY,hash_mismatch,0.012
933,DENY,hash_mismatch,0.012
934,DENY,hash_mismatch,0.012
935,DENY,hash_mismatch,0.012
936,DENY,hash_mismatch,0.012
937,DENY,hash_mismatch,0.012
938,DENY,hash_mismatch,0.012
939,DENY,hash_mismatch,0.012
940,DENY,hash_mismatch,0.012
941,DENY,hash_mismatch,0.012
942,DENY,hash_mismatch,0.012
943,DENY,hash_mismatch,0.012
944,DENY,hash_mismatch,0.012
945,DENY,hash_mismatch,0.012
946,DENY,hash_mismatch,0.012
947,DENY,hash_mismatch,0.009
948,DENY,hash_mismatch,0.011
949,DENY,hash_mismatch,0.012
950,DENY,hash_mismatch,0.012
951,DENY,hash_mismatch,0.012
952,DENY,hash_mismatch,0.012
953,DENY,hash_mismatch,0.012
954,DENY,hash_mismatch,0.012
955,DENY,hash_mismatch,0.012
956,DENY,hash_mismatch,0.009
957,DENY,hash_mismatch,0.058
958,DENY,hash_mismatch,0.012
959,DENY,hash_mismatch,0.012
960,DENY,hash_mismatch,0.012
961,DENY,hash_mismatch,0.012
962,DENY,hash_mismatch,0.012
963,DENY,hash_mismatch,0.012
964,DENY,hash_mismatch,0.013
965,DENY,hash_mismatch,0.012
966,DENY,hash_mismatch,0.012
967,DENY,hash_mismatch,0.012
968,DENY,hash_mismatch,0.013
969,DENY,hash_mismatch,0.012
970,DENY,hash_mismatch,0.020
971,DENY,hash_mismatch,0.045
972,DENY,hash_mismatch,0.012
973,DENY,hash_mismatch,0.012
974,DENY,hash_mismatch,0.013
975,DENY,hash_mismatch,0.012
976,DENY,hash_mismatch,0.012
977,DENY,hash_mismatch,0.012
978,DENY,hash_mismatch,0.012
979,DENY,hash_mismatch,0.012
980,DENY,hash_mismatch,0.012
981,DENY,hash_mismatch,0.012
982,DENY,hash_mismatch,0.012
983,DENY,hash_mismatch,0.012
984,DENY,hash_mismatch,0.012
985,DENY,hash_mismatch,0.012
986,DENY,hash_mismatch,0.012
987,DENY,hash_mismatch,0.012
988,DENY,hash_mismatch,0.012
989,DENY,hash_mismatch,0.012
990,DENY,hash_mismatch,0.012
991,DENY,hash_mismatch,0.012
992,DENY,hash_mismatch,0.012
993,DENY,hash_mismatch,0.012
994,DENY,hash_mismatch,0.014
995,DENY,hash_mismatch,0.012
996,DENY,hash_mismatch,0.012
997,DENY,hash_mismatch,0.012
998,DENY,hash_mismatch,0.012
999,DENY,hash_mismatch,0.012
1000,DENY,hash_mismatch,0.012
1001,DENY,hash_mismatch,0.211
1002,DENY,hash_mismatch,0.099
1003,DENY,hash_mismatch,0.037
1004,DENY,hash_mismatch,0.012
1005,DENY,hash_mismatch,0.012
1006,DENY,hash_mismatch,0.012
1007,DENY,hash_mismatch,0.014
1008,DENY,hash_mismatch,0.012
1009,DENY,hash_mismatch,0.012
1010,DENY,hash_mismatch,0.012
1011,DENY,hash_mismatch,0.012
1012,DENY,hash_mismatch,0.012
1013,DENY,hash_mismatch,0.012
1014,DENY,hash_mismatch,0.013
1015,DENY,hash_mismatch,0.012
1016,DENY,hash_mismatch,0.012
1017,DENY,hash_mismatch,0.012
1018,DENY,hash_mismatch,0.012
1019,DENY,hash_mismatch,0.021
1020,DENY,hash_mismatch,0.012
1021,DENY,hash_mismatch,0.012
1022,DENY,hash_mismatch,0.012
1023,DENY,hash_mismatch,0.012
1024,DENY,hash_mismatch,0.012
1025,DENY,hash_mismatch,0.012
1026,DENY,hash_mismatch,0.012
1027,DENY,hash_mismatch,0.012
1028,DENY,hash_mismatch,0.012
1029,DENY,hash_mismatch,0.012
1030,DENY,hash_mismatch,0.012
1031,DENY,hash_mismatch,0.012
1032,DENY,hash_mismatch,0.013
1033,DENY,hash_mismatch,0.012
1034,DENY,hash_mismatch,0.012
1035,DENY,hash_mismatch,0.012
1036,DENY,hash_mismatch,0.012
1037,DENY,hash_mismatch,0.012
1038,DENY,hash_mismatch,0.012
1039,DENY,hash_mismatch,0.012
1040,DENY,hash_mismatch,0.012
1041,DENY,hash_mismatch,0.012
1042,DENY,hash_mismatch,0.012
1043,DENY,hash_mismatch,0.012
1044,DENY,hash_mismatch,0.012
1045,DENY,hash_mismatch,0.012
1046,DENY,hash_mismatch,0.012
1047,DENY,hash_mismatch,0.012
1048,DENY,hash_mismatch,0.012
1049,DENY,hash_mismatch,0.013
1050,DENY,hash_mismatch,0.012
1051,DENY,hash_mismatch,0.012
1052,DENY,hash_mismatch,0.012
1053,DENY,hash_mismatch,0.011
1054,DENY,hash_mismatch,0.012
1055,DENY,hash_mismatch,0.012
1056,DENY,hash_mismatch,0.012
1057,DENY,hash_mismatch,0.012
1058,DENY,hash_mismatch,0.015
1059,DENY,hash_mismatch,0.012
1060,DENY,hash_mismatch,0.012
1061,DENY,hash_mismatch,0.011
1062,DENY,hash_mismatch,0.011
1063,DENY,hash_mismatch,0.011
1064,DENY,hash_mismatch,0.011
1065,DENY,hash_mismatch,0.011
1066,DENY,hash_mismatch,0.011
1067,DENY,hash_mismatch,0.011
1068,DENY,hash_mismatch,0.012
1069,DENY,hash_mismatch,0.012
1070,DENY,hash_mismatch,0.011
1071,DENY,hash_mismatch,0.012
1072,DENY,hash_mismatch,0.011
1073,DENY,hash_mismatch,0.011
1074,DENY,hash_mismatch,0.011
1075,DENY,hash_mismatch,0.011
1076,DENY,hash_mismatch,0.011
1077,DENY,hash_mismatch,0.011
1078,DENY,hash_mismatch,0.011
1079,DENY,hash_mismatch,0.011
1080,DENY,hash_mismatch,0.011
1081,DENY,hash_mismatch,0.012
1082,DENY,hash_mismatch,0.011
1083,DENY,hash_mismatch,0.011
1084,DENY,hash_mismatch,0.011
1085,DENY,hash_mismatch,0.011
1086,DENY,hash_mismatch,0.011
1087,DENY,hash_mismatch,0.011
1088,DENY,hash_mismatch,0.011
1089,DENY,hash_mismatch,0.011
1090,DENY,hash_mismatch,0.012
1091,DENY,hash_mismatch,0.011
1092,DENY,hash_mismatch,0.012
1093,DENY,hash_mismatch,0.012
1094,DENY,hash_mismatch,0.011
1095,DENY,hash_mismatch,0.011
1096,DENY,hash_mismatch,0.012
1097,DENY,hash_mismatch,0.012
1098,DENY,hash_mismatch,0.011
1099,DENY,hash_mismatch,0.011
1100,DENY,hash_mismatch,0.017
1101,DENY,hash_mismatch,0.012
1102,DENY,hash_mismatch,0.011
1103,DENY,hash_mismatch,0.011
1104,DENY,hash_mismatch,0.012
1105,DENY,hash_mismatch,0.012
1106,DENY,hash_mismatch,0.011
1107,DENY,hash_mismatch,0.011
1108,DENY,hash_mismatch,0.012
1109,DENY,hash_mismatch,0.011
1110,DENY,hash_mismatch,0.011
1111,DENY,hash_mismatch,0.011
1112,DENY,hash_mismatch,0.011
1113,DENY,hash_mismatch,0.011
1114,DENY,hash_mismatch,0.011
1115,DENY,hash_mismatch,0.011
1116,DENY,hash_mismatch,0.012
1117,DENY,hash_mismatch,0.011
1118,DENY,hash_mismatch,0.011
1119,DENY,hash_mismatch,0.011
1120,DENY,hash_mismatch,0.012
1121,DENY,hash_mismatch,0.013
1122,DENY,hash_mismatch,0.012
1123,DENY,hash_mismatch,0.012
1124,DENY,hash_mismatch,0.012
1125,DENY,hash_mismatch,0.011
1126,DENY,hash_mismatch,0.011
1127,DENY,hash_mismatch,0.011
1128,DENY,hash_mismatch,0.011
1129,DENY,hash_mismatch,0.012
1130,DENY,hash_mismatch,0.011
1131,DENY,hash_mismatch,0.011
1132,DENY,hash_mismatch,0.012
1133,DENY,hash_mismatch,0.011
1134,DENY,hash_mismatch,0.014
1135,DENY,hash_mismatch,0.051
1136,DENY,hash_mismatch,0.012
1137,DENY,hash_mismatch,0.012
1138,DENY,hash_mismatch,0.012
1139,DENY,hash_mismatch,0.012
1140,DENY,hash_mismatch,0.012
1141,DENY,hash_mismatch,0.012
1142,DENY,hash_mismatch,0.012
1143,DENY,hash_mismatch,0.012
1144,DENY,hash_mismatch,0.012
1145,DENY,hash_mismatch,0.012
1146,DENY,hash_mismatch,0.012
1147,DENY,hash_mismatch,0.012
1148,DENY,hash_mismatch,0.012
1149,DENY,hash_mismatch,0.012
1150,DENY,hash_mismatch,0.012
1151,DENY,hash_mismatch,0.012
1152,DENY,hash_mismatch,0.012
1153,DENY,hash_mismatch,0.012
1154,DENY,hash_mismatch,0.012
1155,DENY,hash_mismatch,0.012
1156,DENY,hash_mismatch,0.012
1157,DENY,hash_mismatch,0.012
1158,DENY,hash_mismatch,0.012
1159,DENY,hash_mismatch,0.012
1160,DENY,hash_mismatch,0.013
1161,DENY,hash_mismatch,0.012
1162,DENY,hash_mismatch,0.012
1163,DENY,hash_mismatch,0.012
1164,DENY,hash_mismatch,0.013
1165,DENY,hash_mismatch,0.012
1166,DENY,hash_mismatch,0.011
1167,DENY,hash_mismatch,0.011
1168,DENY,hash_mismatch,0.011
1169,DENY,hash_mismatch,0.011
1170,DENY,hash_mismatch,0.011
1171,DENY,hash_mismatch,0.011
1172,DENY,hash_mismatch,0.011
1173,DENY,hash_mismatch,0.011
1174,DENY,hash_mismatch,0.011
1175,DENY,hash_mismatch,0.011
1176,DENY,hash_mismatch,0.012
1177,DENY,hash_mismatch,0.014
1178,DENY,hash_mismatch,0.082
1179,DENY,hash_mismatch,0.013
1180,DENY,hash_mismatch,0.152
1181,DENY,hash_mismatch,0.013
1182,DENY,hash_mismatch,0.124
1183,DENY,hash_mismatch,0.013
1184,DENY,hash_mismatch,0.187
1185,DENY,hash_mismatch,0.018
1186,DENY,hash_mismatch,0.013
1187,DENY,hash_mismatch,0.012
1188,DENY,hash_mismatch,0.104
1189,DENY,hash_mismatch,0.013
1190,DENY,hash_mismatch,0.113
1191,DENY,hash_mismatch,0.012
1192,DENY,hash_mismatch,0.085
1193,DENY,hash_mismatch,0.013
1194,DENY,hash_mismatch,0.152
1195,DENY,hash_mismatch,0.013
1196,DENY,hash_mismatch,0.152
1197,DENY,hash_mismatch,0.013
1198,DENY,hash_mismatch,0.098
1199,DENY,hash_mismatch,0.013
1200,DENY,hash_mismatch,0.220
1201,DENY,hash_mismatch,0.013
1202,DENY,hash_mismatch,0.243
1203,DENY,hash_mismatch,0.016
1204,DENY,hash_mismatch,0.013
1205,DENY,hash_mismatch,0.011
1206,DENY,hash_mismatch,0.117
1207,DENY,hash_mismatch,0.012
1208,DENY,hash_mismatch,0.101
1209,DENY,hash_mismatch,0.015
1210,DENY,hash_mismatch,0.014
1211,DENY,hash_mismatch,0.012
1212,DENY,hash_mismatch,0.176
1213,DENY,hash_mismatch,0.016
1214,DENY,hash_mismatch,0.014
1215,DENY,hash_mismatch,0.012
1216,DENY,hash_mismatch,0.139
1217,DENY,hash_mismatch,0.012
1218,DENY,hash_mismatch,0.138
1219,DENY,hash_mismatch,0.014
1220,DENY,hash_mismatch,0.084
1221,DENY,hash_mismatch,0.012
1222,DENY,hash_mismatch,0.084
1223,DENY,hash_mismatch,0.017
1224,DENY,hash_mismatch,0.014
1225,DENY,hash_mismatch,0.012
1226,DENY,hash_mismatch,0.151
1227,DENY,hash_mismatch,0.013
1228,DENY,hash_mismatch,0.083
1229,DENY,hash_mismatch,0.012
1230,DENY,hash_mismatch,0.208
1231,DENY,hash_mismatch,0.014
1232,DENY,hash_mismatch,0.012
1233,DENY,hash_mismatch,0.012
1234,DENY,hash_mismatch,0.110
1235,DENY,hash_mismatch,0.013
1236,DENY,hash_mismatch,0.326
1237,DENY,hash_mismatch,0.012
1238,DENY,hash_mismatch,0.119
1239,DENY,hash_mismatch,0.013
1240,DENY,hash_mismatch,0.093
1241,DENY,hash_mismatch,0.013
1242,DENY,hash_mismatch,0.133
1243,DENY,hash_mismatch,0.013
1244,DENY,hash_mismatch,0.103
1245,DENY,hash_mismatch,0.013
1246,DENY,hash_mismatch,0.145
1247,DENY,hash_mismatch,0.013
1248,DENY,hash_mismatch,0.132
1249,DENY,hash_mismatch,0.019
1250,DENY,hash_mismatch,0.015
1251,DENY,hash_mismatch,0.012
1252,DENY,hash_mismatch,0.149
1253,DENY,hash_mismatch,0.059
1254,DENY,hash_mismatch,0.012
1255,DENY,hash_mismatch,0.056
1256,DENY,hash_mismatch,0.010
1257,DENY,hash_mismatch,0.090
1258,DENY,hash_mismatch,0.013
1259,DENY,hash_mismatch,0.091
1260,DENY,hash_mismatch,0.016
1261,DENY,hash_mismatch,0.015
1262,DENY,hash_mismatch,0.014
1263,DENY,hash_mismatch,0.080
1264,DENY,hash_mismatch,0.014
1265,DENY,hash_mismatch,0.013
1266,DENY,hash_mismatch,0.095
1267,DENY,hash_mismatch,0.013
1268,DENY,hash_mismatch,0.072
1269,DENY,hash_mismatch,0.013
1270,DENY,hash_mismatch,0.069
1271,DENY,hash_mismatch,0.012
1272,DENY,hash_mismatch,0.050
1273,DENY,hash_mismatch,0.014
1274,DENY,hash_mismatch,0.071
1275,DENY,hash_mismatch,0.013
1276,DENY,hash_mismatch,0.066
1277,DENY,hash_mismatch,0.013
1278,DENY,hash_mismatch,0.123
1279,DENY,hash_mismatch,0.012
1280,DENY,hash_mismatch,0.063
1281,DENY,hash_mismatch,0.013
1282,DENY,hash_mismatch,0.064
1283,DENY,hash_mismatch,0.009
1284,DENY,hash_mismatch,0.057
1285,DENY,hash_mismatch,0.013
1286,DENY,hash_mismatch,0.009
1287,DENY,hash_mismatch,0.014
1288,DENY,hash_mismatch,0.012
1289,DENY,hash_mismatch,0.083
1290,DENY,hash_mismatch,0.012
1291,DENY,hash_mismatch,0.060
1292,DENY,hash_mismatch,0.013
1293,DENY,hash_mismatch,0.067
1294,DENY,hash_mismatch,0.012
1295,DENY,hash_mismatch,0.057
1296,DENY,hash_mismatch,0.012
1297,DENY,hash_mismatch,0.058
1298,DENY,hash_mismatch,0.012
1299,DENY,hash_mismatch,0.059
1300,DENY,hash_mismatch,0.012
1301,DENY,hash_mismatch,0.058
1302,DENY,hash_mismatch,0.012
1303,DENY,hash_mismatch,0.055
1304,DENY,hash_mismatch,0.014
1305,DENY,hash_mismatch,0.171
1306,DENY,hash_mismatch,0.012
1307,DENY,hash_mismatch,0.060
1308,DENY,hash_mismatch,0.012
1309,DENY,hash_mismatch,0.059
1310,DENY,hash_mismatch,0.012
1311,DENY,hash_mismatch,0.057
1312,DENY,hash_mismatch,0.012
1313,DENY,hash_mismatch,0.068
1314,DENY,hash_mismatch,0.012
1315,DENY,hash_mismatch,0.058
1316,DENY,hash_mismatch,0.012
1317,DENY,hash_mismatch,0.057
1318,DENY,hash_mismatch,0.012
1319,DENY,hash_mismatch,0.060
1320,DENY,hash_mismatch,0.012
1321,DENY,hash_mismatch,0.057
1322,DENY,hash_mismatch,0.012
1323,DENY,hash_mismatch,0.057
1324,DENY,hash_mismatch,0.012
1325,DENY,hash_mismatch,0.059
1326,DENY,hash_mismatch,0.012
1327,DENY,hash_mismatch,0.160
1328,DENY,hash_mismatch,0.012
1329,DENY,hash_mismatch,0.060
1330,DENY,hash_mismatch,0.012
1331,DENY,hash_mismatch,0.058
1332,DENY,hash_mismatch,0.012
1333,DENY,hash_mismatch,0.057
1334,DENY,hash_mismatch,0.012
1335,DENY,hash_mismatch,0.058
1336,DENY,hash_mismatch,0.012
1337,DENY,hash_mismatch,0.057
1338,DENY,hash_mismatch,0.012
1339,DENY,hash_mismatch,0.058
1340,DENY,hash_mismatch,0.012
1341,DENY,hash_mismatch,0.057
1342,DENY,hash_mismatch,0.012
1343,DENY,hash_mismatch,0.058
1344,DENY,hash_mismatch,0.012
1345,DENY,hash_mismatch,0.058
1346,DENY,hash_mismatch,0.012
1347,DENY,hash_mismatch,0.060
1348,DENY,hash_mismatch,0.015
1349,DENY,hash_mismatch,0.013
1350,DENY,hash_mismatch,0.011
1351,DENY,hash_mismatch,0.070
1352,DENY,hash_mismatch,0.012
1353,DENY,hash_mismatch,0.058
1354,DENY,hash_mismatch,0.012
1355,DENY,hash_mismatch,0.080
1356,DENY,hash_mismatch,0.012
1357,DENY,hash_mismatch,0.059
1358,DENY,hash_mismatch,0.012
1359,DENY,hash_mismatch,0.056
1360,DENY,hash_mismatch,0.011
1361,DENY,hash_mismatch,0.011
1362,DENY,hash_mismatch,0.011
1363,DENY,hash_mismatch,0.011
1364,DENY,hash_mismatch,0.012
1365,DENY,hash_mismatch,0.011
1366,DENY,hash_mismatch,0.045
1367,DENY,hash_mismatch,0.012
1368,DENY,hash_mismatch,0.059
1369,DENY,hash_mismatch,0.012
1370,DENY,hash_mismatch,0.056
1371,DENY,hash_mismatch,0.012
1372,DENY,hash_mismatch,0.058
1373,DENY,hash_mismatch,0.012
1374,DENY,hash_mismatch,0.057
1375,DENY,hash_mismatch,0.012
1376,DENY,hash_mismatch,0.096
1377,DENY,hash_mismatch,0.012
1378,DENY,hash_mismatch,0.050
1379,DENY,hash_mismatch,0.012
1380,DENY,hash_mismatch,0.066
1381,DENY,hash_mismatch,0.015
1382,DENY,hash_mismatch,0.015
1383,DENY,hash_mismatch,0.012
1384,DENY,hash_mismatch,0.056
1385,DENY,hash_mismatch,0.012
1386,DENY,hash_mismatch,0.012
1387,DENY,hash_mismatch,0.009
1388,DENY,hash_mismatch,0.011
1389,DENY,hash_mismatch,0.198
1390,DENY,hash_mismatch,0.018
1391,DENY,hash_mismatch,0.010
1392,DENY,hash_mismatch,0.320
1393,DENY,hash_mismatch,0.017
1394,DENY,hash_mismatch,0.014
1395,DENY,hash_mismatch,0.012
1396,DENY,hash_mismatch,0.418
1397,DENY,hash_mismatch,0.013
1398,DENY,hash_mismatch,0.116
1399,DENY,hash_mismatch,0.013
1400,DENY,hash_mismatch,0.285
1401,DENY,hash_mismatch,0.013
1402,DENY,hash_mismatch,0.090
1403,DENY,hash_mismatch,0.013
1404,DENY,hash_mismatch,0.068
1405,DENY,hash_mismatch,0.013
1406,DENY,hash_mismatch,0.075
1407,DENY,hash_mismatch,0.013
1408,DENY,hash_mismatch,0.071
1409,DENY,hash_mismatch,0.013
1410,DENY,hash_mismatch,0.063
1411,DENY,hash_mismatch,0.013
1412,DENY,hash_mismatch,0.071
1413,DENY,hash_mismatch,0.013
1414,DENY,hash_mismatch,0.064
1415,DENY,hash_mismatch,0.019
1416,DENY,hash_mismatch,0.015
1417,DENY,hash_mismatch,0.012
1418,DENY,hash_mismatch,0.015
1419,DENY,hash_mismatch,0.010
1420,DENY,hash_mismatch,0.077
1421,DENY,hash_mismatch,0.013
1422,DENY,hash_mismatch,0.079
1423,DENY,hash_mismatch,0.013
1424,DENY,hash_mismatch,0.062
1425,DENY,hash_mismatch,0.013
1426,DENY,hash_mismatch,0.074
1427,DENY,hash_mismatch,0.013
1428,DENY,hash_mismatch,0.056
1429,DENY,hash_mismatch,0.012
1430,DENY,hash_mismatch,0.062
1431,DENY,hash_mismatch,0.012
1432,DENY,hash_mismatch,0.091
1433,DENY,hash_mismatch,0.015
1434,DENY,hash_mismatch,0.014
1435,DENY,hash_mismatch,0.012
1436,DENY,hash_mismatch,0.147
1437,DENY,hash_mismatch,0.012
1438,DENY,hash_mismatch,0.132
1439,DENY,hash_mismatch,0.013
1440,DENY,hash_mismatch,0.159
1441,DENY,hash_mismatch,0.013
1442,DENY,hash_mismatch,0.071
1443,DENY,hash_mismatch,0.009
1444,DENY,hash_mismatch,0.116
1445,DENY,hash_mismatch,0.012
1446,DENY,hash_mismatch,0.789
1447,DENY,hash_mismatch,0.012
1448,DENY,hash_mismatch,0.118
1449,DENY,hash_mismatch,0.021
1450,DENY,hash_mismatch,0.016
1451,DENY,hash_mismatch,0.015
1452,DENY,hash_mismatch,0.009
1453,DENY,hash_mismatch,0.123
1454,DENY,hash_mismatch,0.013
1455,DENY,hash_mismatch,0.249
1456,DENY,hash_mismatch,0.013
1457,DENY,hash_mismatch,0.196
1458,DENY,hash_mismatch,0.013
1459,DENY,hash_mismatch,0.073
1460,DENY,hash_mismatch,0.009
1461,DENY,hash_mismatch,0.214
1462,DENY,hash_mismatch,0.012
1463,DENY,hash_mismatch,0.071
1464,DENY,hash_mismatch,0.010
1465,DENY,hash_mismatch,0.236
1466,DENY,hash_mismatch,0.014
1467,DENY,hash_mismatch,0.012
1468,DENY,hash_mismatch,0.011
1469,DENY,hash_mismatch,0.230
1470,DENY,hash_mismatch,0.013
1471,DENY,hash_mismatch,0.576
1472,DENY,hash_mismatch,0.013
1473,DENY,hash_mismatch,0.191
1474,DENY,hash_mismatch,0.022
1475,DENY,hash_mismatch,0.147
1476,DENY,hash_mismatch,0.013
1477,DENY,hash_mismatch,0.204
1478,DENY,hash_mismatch,0.017
1479,DENY,hash_mismatch,0.013
1480,DENY,hash_mismatch,0.012
1481,DENY,hash_mismatch,0.176
