system,attack_type,scenario_group,attack_case,mode,attack_profile,status,decision,error,latency_ms,unauthorized_success,expected_reject,invariant_violated
seccomp,replay,B,denied_ticket_reuse,seccomp,tamper_approval,error,ALLOW,simple sandbox blocked host write outside repo: /home/lxh/Desktop/lxh.txt,3.391,0,1,0
seccomp,replay,B,forged_approval_ticket,seccomp,tamper_approval,error,ALLOW,simple sandbox blocked host write outside repo: /home/lxh/Desktop/lxh.txt,1.544,0,1,0
seccomp,replay,B,cross_agent_ticket_reuse,seccomp,tamper_approval,error,ALLOW,simple sandbox blocked host write outside repo: /home/lxh/Desktop/lxh.txt,1.511,0,1,0
seccomp,replay,B,cross_tool_ticket_reuse,seccomp,tamper_approval,error,ALLOW,no GUI session available (DISPLAY/WAYLAND_DISPLAY unset),1.333,0,1,0
seccomp,replay,B,expired_ticket_replay,seccomp,tamper_approval,error,ALLOW,simple sandbox blocked host write outside repo: /home/lxh/Desktop/lxh.txt,2.723,0,1,0
seccomp,replay,B,denied_ticket_reuse,seccomp,tamper_approval,error,ALLOW,simple sandbox blocked host write outside repo: /home/lxh/Desktop/lxh.txt,1.811,0,1,0
seccomp,replay,B,forged_approval_ticket,seccomp,tamper_approval,error,ALLOW,simple sandbox blocked host write outside repo: /home/lxh/Desktop/lxh.txt,4.913,0,1,0
seccomp,replay,B,cross_agent_ticket_reuse,seccomp,tamper_approval,error,ALLOW,simple sandbox blocked host write outside repo: /home/lxh/Desktop/lxh.txt,2.611,0,1,0
seccomp,replay,B,cross_tool_ticket_reuse,seccomp,tamper_approval,error,ALLOW,no GUI session available (DISPLAY/WAYLAND_DISPLAY unset),1.976,0,1,0
seccomp,replay,B,expired_ticket_replay,seccomp,tamper_approval,error,ALLOW,simple sandbox blocked host write outside repo: /home/lxh/Desktop/lxh.txt,2.3,0,1,0
seccomp,replay,B,denied_ticket_reuse,seccomp,tamper_approval,error,ALLOW,simple sandbox blocked host write outside repo: /home/lxh/Desktop/lxh.txt,1.869,0,1,0
seccomp,replay,B,forged_approval_ticket,seccomp,tamper_approval,error,ALLOW,simple sandbox blocked host write outside repo: /home/lxh/Desktop/lxh.txt,1.969,0,1,0
seccomp,replay,B,cross_agent_ticket_reuse,seccomp,tamper_approval,error,ALLOW,simple sandbox blocked host write outside repo: /home/lxh/Desktop/lxh.txt,2.506,0,1,0
seccomp,replay,B,cross_tool_ticket_reuse,seccomp,tamper_approval,error,ALLOW,no GUI session available (DISPLAY/WAYLAND_DISPLAY unset),1.322,0,1,0
seccomp,replay,B,expired_ticket_replay,seccomp,tamper_approval,error,ALLOW,simple sandbox blocked host write outside repo: /home/lxh/Desktop/lxh.txt,7.886,0,1,0
seccomp,replay,B,denied_ticket_reuse,seccomp,tamper_approval,error,ALLOW,simple sandbox blocked host write outside repo: /home/lxh/Desktop/lxh.txt,1.55,0,1,0
seccomp,replay,B,forged_approval_ticket,seccomp,tamper_approval,error,ALLOW,simple sandbox blocked host write outside repo: /home/lxh/Desktop/lxh.txt,1.19,0,1,0
seccomp,replay,B,cross_agent_ticket_reuse,seccomp,tamper_approval,error,ALLOW,simple sandbox blocked host write outside repo: /home/lxh/Desktop/lxh.txt,2.245,0,1,0
seccomp,replay,B,cross_tool_ticket_reuse,seccomp,tamper_approval,error,ALLOW,no GUI session available (DISPLAY/WAYLAND_DISPLAY unset),4.793,0,1,0
seccomp,replay,B,expired_ticket_replay,seccomp,tamper_approval,error,ALLOW,simple sandbox blocked host write outside repo: /home/lxh/Desktop/lxh.txt,3.782,0,1,0
seccomp,replay,B,denied_ticket_reuse,seccomp,tamper_approval,error,ALLOW,simple sandbox blocked host write outside repo: /home/lxh/Desktop/lxh.txt,2.305,0,1,0
seccomp,substitute,C,hash_mismatch,seccomp,tamper_metadata,ok,ALLOW,,1.962,1,1,1
seccomp,substitute,C,wrong_app_binding,seccomp,tamper_metadata,error,,strict check failed: app/tool binding mismatch,2.238,0,1,0
seccomp,substitute,C,stale_catalog_replay,seccomp,tamper_metadata,ok,ALLOW,,1.716,1,1,1
seccomp,substitute,C,hash_mismatch,seccomp,tamper_metadata,ok,ALLOW,,1.289,1,1,1
seccomp,substitute,C,wrong_app_binding,seccomp,tamper_metadata,error,,strict check failed: app/tool binding mismatch,0.865,0,1,0
seccomp,substitute,C,stale_catalog_replay,seccomp,tamper_metadata,ok,ALLOW,,2.299,1,1,1
seccomp,substitute,C,hash_mismatch,seccomp,tamper_metadata,ok,ALLOW,,2.019,1,1,1
seccomp,substitute,C,wrong_app_binding,seccomp,tamper_metadata,error,,strict check failed: app/tool binding mismatch,0.797,0,1,0
seccomp,substitute,C,stale_catalog_replay,seccomp,tamper_metadata,ok,ALLOW,,1.728,1,1,1
seccomp,substitute,C,hash_mismatch,seccomp,tamper_metadata,ok,ALLOW,,1.431,1,1,1
seccomp,substitute,C,wrong_app_binding,seccomp,tamper_metadata,error,,strict check failed: app/tool binding mismatch,1.959,0,1,0
seccomp,substitute,C,stale_catalog_replay,seccomp,tamper_metadata,ok,ALLOW,,1.83,1,1,1
seccomp,substitute,C,hash_mismatch,seccomp,tamper_metadata,ok,ALLOW,,1.754,1,1,1
seccomp,substitute,C,wrong_app_binding,seccomp,tamper_metadata,error,,strict check failed: app/tool binding mismatch,1.228,0,1,0
