sample_index,bare_rtt_ms,full_rtt_ms,lookup_overhead_ms
5382,0.007417,0.009167,0.00175
5383,0.0075,0.007583,8.3e-05
5384,0.007542,0.007041,-0.000501
5385,0.007375,0.007125,-0.00025
5386,0.007375,0.007083,-0.000292
5387,0.007333,0.007875,0.000542
5388,0.007416,0.009791,0.002375
5389,0.007458,0.009542,0.002084
5390,0.007417,0.009542,0.002125
5391,0.013542,0.009541,-0.004001
5392,0.007709,0.009292,0.001583
5393,0.007375,0.009042,0.001667
5394,0.008209,0.006917,-0.001292
5395,0.007625,0.006875,-0.00075
5396,0.007584,0.007083,-0.000501
5397,0.007375,0.006917,-0.000458
5398,0.007542,0.006916,-0.000626
5399,0.007334,0.006833,-0.000501
5400,0.007375,0.006916,-0.000459
5401,0.007458,0.006916,-0.000542
5402,0.0075,0.006792,-0.000708
5403,0.007375,0.006792,-0.000583
5404,0.007417,0.006958,-0.000459
5405,0.007333,0.006708,-0.000625
5406,0.007458,0.006792,-0.000666
5407,0.007417,0.006834,-0.000583
5408,0.007542,0.006792,-0.00075
5409,0.007375,0.006709,-0.000666
5410,0.007458,0.006792,-0.000666
5411,0.007459,0.006708,-0.000751
5412,0.007667,0.006958,-0.000709
5413,0.007375,0.006792,-0.000583
5414,0.0075,0.006792,-0.000708
5415,0.007458,0.006792,-0.000666
5416,0.007541,0.00675,-0.000791
5417,0.007458,0.006709,-0.000749
5418,0.007416,0.006708,-0.000708
5419,0.007458,0.00675,-0.000708
5420,0.007458,0.00675,-0.000708
5421,0.0075,0.006667,-0.000833
5422,0.007375,0.006875,-0.0005
5423,0.007334,0.006791,-0.000543
5424,0.007333,0.00675,-0.000583
5425,0.007333,0.00675,-0.000583
5426,0.00725,0.00675,-0.0005
5427,0.007333,0.00675,-0.000583
5428,0.007584,0.006958,-0.000626
5429,0.007583,0.006709,-0.000874
5430,0.010291,0.006834,-0.003457
5431,0.010916,0.006709,-0.004207
5432,0.0085,0.006708,-0.001792
5433,0.008042,0.006792,-0.00125
5434,0.008292,0.006834,-0.001458
5435,0.007792,0.006792,-0.001
5436,0.007834,0.00675,-0.001084
5437,0.00975,0.006792,-0.002958
5438,0.010833,0.00675,-0.004083
5439,0.009792,0.006791,-0.003001
5440,0.007875,0.006791,-0.001084
5441,0.007833,0.006833,-0.001
5442,0.008209,0.006791,-0.001418
5443,0.007667,0.006791,-0.000876
5444,0.008083,0.007,-0.001083
5445,0.007833,0.006917,-0.000916
5446,0.00825,0.006667,-0.001583
5447,0.008125,0.006959,-0.001166
5448,0.007834,0.006917,-0.000917
5449,0.007708,0.007042,-0.000666
5450,0.007666,0.007,-0.000666
5451,0.007708,0.00675,-0.000958
5452,0.007709,0.006708,-0.001001
5453,0.007708,0.006667,-0.001041
5454,0.007625,0.006709,-0.000916
5455,0.007833,0.007042,-0.000791
5456,0.008,0.007083,-0.000917
5457,0.0085,0.006833,-0.001667
5458,0.010166,0.007166,-0.003
5459,0.010167,0.006916,-0.003251
5460,0.010542,0.007416,-0.003126
5461,0.009958,0.006833,-0.003125
5462,0.010167,0.006708,-0.003459
5463,0.010084,0.007,-0.003084
5464,0.010125,0.006833,-0.003292
5465,0.02175,0.007084,-0.014666
5466,0.008458,0.006792,-0.001666
5467,0.00775,0.006875,-0.000875
5468,0.014375,0.007917,-0.006458
5469,0.008125,0.007,-0.001125
5470,0.007791,0.007084,-0.000707
5471,0.007708,0.006833,-0.000875
5472,0.007667,0.007,-0.000667
5473,0.007667,0.006875,-0.000792
5474,0.00775,0.007,-0.00075
5475,0.008583,0.006792,-0.001791
5476,0.010667,0.007167,-0.0035
5477,0.01,0.00675,-0.00325
5478,0.010167,0.006791,-0.003376
5479,0.010167,0.00725,-0.002917
5480,0.010375,0.007,-0.003375
5481,0.010041,0.006792,-0.003249
5482,0.01025,0.006834,-0.003416
5483,0.009583,0.006792,-0.002791
5484,0.007417,0.006958,-0.000459
5485,0.007417,0.006791,-0.000626
5486,0.007459,0.007125,-0.000334
5487,0.007417,0.006917,-0.0005
5488,0.007333,0.006917,-0.000416
5489,0.007375,0.006792,-0.000583
5490,0.007375,0.007083,-0.000292
5491,0.007375,0.006791,-0.000584
5492,0.007583,0.012708,0.005125
5493,0.007417,0.006959,-0.000458
5494,0.007459,0.007042,-0.000417
5495,0.007459,0.00725,-0.000209
5496,0.007417,0.006792,-0.000625
5497,0.007292,0.006666,-0.000626
5498,0.007292,0.006708,-0.000584
5499,0.007459,0.006959,-0.0005
5500,0.007458,0.006875,-0.000583
5501,0.007375,0.006792,-0.000583
5502,0.007458,0.00675,-0.000708
5503,0.007375,0.006791,-0.000584
5504,0.009583,0.006792,-0.002791
5505,0.010084,0.006792,-0.003292
5506,0.007458,0.007042,-0.000416
5507,0.007334,0.00675,-0.000584
5508,0.009958,0.006958,-0.003
5509,0.018459,0.006791,-0.011668
5510,0.011041,0.006625,-0.004416
5511,0.008875,0.006667,-0.002208
5512,0.007334,0.006792,-0.000542
5513,0.007209,0.006709,-0.0005
5514,0.007167,0.00675,-0.000417
5515,0.007125,0.00675,-0.000375
5516,0.007166,0.006708,-0.000458
5517,0.007125,0.00675,-0.000375
5518,0.007167,0.00675,-0.000417
5519,0.007167,0.00675,-0.000417
5520,0.007292,0.006833,-0.000459
5521,0.007167,0.006791,-0.000376
5522,0.008542,0.006791,-0.001751
5523,0.007458,0.00675,-0.000708
5524,0.007458,0.007042,-0.000416
5525,0.007209,0.006917,-0.000292
5526,0.007167,0.006792,-0.000375
5527,0.007292,0.006834,-0.000458
5528,0.007167,0.00675,-0.000417
5529,0.007208,0.007125,-8.3e-05
5530,0.007292,0.006875,-0.000417
5531,0.00725,0.006834,-0.000416
5532,0.007208,0.006708,-0.0005
5533,0.00725,0.006708,-0.000542
5534,0.007208,0.006834,-0.000374
5535,0.00725,0.006917,-0.000333
5536,0.00725,0.006917,-0.000333
5537,0.007125,0.006833,-0.000292
5538,0.00725,0.006792,-0.000458
5539,0.007333,0.006833,-0.0005
5540,0.007583,0.007208,-0.000375
5541,0.00725,0.006792,-0.000458
5542,0.00725,0.006791,-0.000459
5543,0.007292,0.006791,-0.000501
5544,0.00725,0.006875,-0.000375
5545,0.007292,0.006792,-0.0005
5546,0.007125,0.006792,-0.000333
5547,0.007208,0.006875,-0.000333
5548,0.007167,0.006917,-0.00025
5549,0.007292,0.006792,-0.0005
5550,0.00725,0.006917,-0.000333
5551,0.007208,0.006709,-0.000499
5552,0.007209,0.006708,-0.000501
5553,0.007292,0.006791,-0.000501
5554,0.007208,0.006708,-0.0005
5555,0.007125,0.006667,-0.000458
5556,0.007417,0.006917,-0.0005
5557,0.007292,0.006708,-0.000584
5558,0.007167,0.00675,-0.000417
5559,0.007209,0.00675,-0.000459
5560,0.007167,0.00675,-0.000417
5561,0.007084,0.00675,-0.000334
5562,0.007167,0.006708,-0.000459
5563,0.007167,0.006709,-0.000458
5564,0.007083,0.006625,-0.000458
5565,0.007125,0.006667,-0.000458
5566,0.00725,0.006792,-0.000458
5567,0.007084,0.006708,-0.000376
5568,0.007125,0.006791,-0.000334
5569,0.007417,0.00675,-0.000667
5570,0.007292,0.006833,-0.000459
5571,0.007209,0.006667,-0.000542
5572,0.007458,0.006958,-0.0005
5573,0.00725,0.006666,-0.000584
5574,0.007292,0.006792,-0.0005
5575,0.007125,0.006792,-0.000333
5576,0.007125,0.00675,-0.000375
5577,0.007209,0.006833,-0.000376
5578,0.007167,0.006792,-0.000375
5579,0.007125,0.006792,-0.000333
5580,0.007125,0.006709,-0.000416
5581,0.007166,0.006708,-0.000458
5582,0.00725,0.006708,-0.000542
5583,0.007208,0.006667,-0.000541
5584,0.007208,0.00675,-0.000458
5585,0.007166,0.006666,-0.0005
5586,0.007166,0.006708,-0.000458
5587,0.007208,0.00675,-0.000458
5588,0.007459,0.007,-0.000459
5589,0.00725,0.006875,-0.000375
5590,0.007208,0.006833,-0.000375
5591,0.00725,0.00675,-0.0005
5592,0.00725,0.006708,-0.000542
5593,0.007209,0.006709,-0.0005
5594,0.007208,0.009708,0.0025
5595,0.007125,0.007,-0.000125
5596,0.007125,0.006792,-0.000333
5597,0.007208,0.006708,-0.0005
5598,0.007334,0.006708,-0.000626
5599,0.007209,0.00675,-0.000459
5600,0.007083,0.00675,-0.000333
5601,0.007166,0.006875,-0.000291
5602,0.007291,0.006791,-0.0005
5603,0.007166,0.006666,-0.0005
5604,0.007416,0.007,-0.000416
5605,0.007166,0.006792,-0.000374
5606,0.007208,0.006791,-0.000417
5607,0.007416,0.006791,-0.000625
5608,0.007209,0.006667,-0.000542
5609,0.00725,0.006667,-0.000583
5610,0.007292,0.006709,-0.000583
5611,0.007209,0.00675,-0.000459
5612,0.007208,0.006667,-0.000541
5613,0.00725,0.006667,-0.000583
5614,0.007125,0.006708,-0.000417
5615,0.00725,0.006667,-0.000583
5616,0.007291,0.00675,-0.000541
5617,0.007041,0.006625,-0.000416
5618,0.007166,0.006833,-0.000333
5619,0.007208,0.00675,-0.000458
5620,0.007334,0.006917,-0.000417
5621,0.007083,0.006792,-0.000291
5622,0.007166,0.00675,-0.000416
5623,0.007167,0.00675,-0.000417
5624,0.007208,0.006834,-0.000374
5625,0.007125,0.006708,-0.000417
5626,0.007208,0.00675,-0.000458
5627,0.007209,0.00675,-0.000459
5628,0.007208,0.006792,-0.000416
5629,0.007166,0.00675,-0.000416
5630,0.007208,0.00675,-0.000458
5631,0.007209,0.006708,-0.000501
5632,0.007292,0.00675,-0.000542
5633,0.007209,0.006708,-0.000501
5634,0.007375,0.00675,-0.000625
5635,0.007334,0.006792,-0.000542
5636,0.007542,0.012208,0.004666
5637,0.007292,0.007083,-0.000209
5638,0.007292,0.006791,-0.000501
5639,0.00725,0.006708,-0.000542
5640,0.00725,0.006792,-0.000458
5641,0.00725,0.006667,-0.000583
5642,0.007208,0.006792,-0.000416
5643,0.007209,0.006667,-0.000542
5644,0.018375,0.006833,-0.011542
5645,0.010125,0.006791,-0.003334
5646,0.007667,0.006875,-0.000792
5647,0.0075,0.007,-0.0005
5648,0.007834,0.006917,-0.000917
5649,0.007292,0.007209,-8.3e-05
5650,0.008292,0.006917,-0.001375
5651,0.007375,0.006958,-0.000417
5652,0.007459,0.007166,-0.000293
5653,0.007292,0.006916,-0.000376
5654,0.007208,0.006875,-0.000333
5655,0.007209,0.006834,-0.000375
5656,0.007709,0.006833,-0.000876
5657,0.009792,0.00675,-0.003042
5658,0.009458,0.007,-0.002458
5659,0.007375,0.006834,-0.000541
5660,0.007375,0.006708,-0.000667
5661,0.007334,0.007,-0.000334
5662,0.007375,0.007,-0.000375
5663,0.01,0.006916,-0.003084
5664,0.009875,0.006916,-0.002959
5665,0.009916,0.006875,-0.003041
5666,0.010334,0.006791,-0.003543
5667,0.010083,0.006958,-0.003125
5668,0.01025,0.00725,-0.003
5669,0.009959,0.006792,-0.003167
5670,0.010166,0.007,-0.003166
5671,0.010125,0.00675,-0.003375
5672,0.009875,0.006709,-0.003166
5673,0.00975,0.006667,-0.003083
5674,0.010375,0.006833,-0.003542
5675,0.007542,0.00675,-0.000792
5676,0.007417,0.006792,-0.000625
5677,0.016625,0.006709,-0.009916
5678,0.009959,0.00675,-0.003209
5679,0.01025,0.006792,-0.003458
5680,0.010416,0.006667,-0.003749
5681,0.00975,0.00675,-0.003
5682,0.009625,0.00675,-0.002875
5683,0.009458,0.00675,-0.002708
5684,0.010042,0.006916,-0.003126
5685,0.021583,0.006791,-0.014792
5686,0.007959,0.006667,-0.001292
5687,0.007833,0.006708,-0.001125
5688,0.009375,0.00675,-0.002625
5689,0.010167,0.006667,-0.0035
5690,0.009125,0.00675,-0.002375
5691,0.007584,0.006792,-0.000792
5692,0.007791,0.00675,-0.001041
5693,0.008,0.006708,-0.001292
5694,0.009833,0.006708,-0.003125
5695,0.009916,0.006667,-0.003249
5696,0.008416,0.006709,-0.001707
5697,0.007625,0.006792,-0.000833
5698,0.007708,0.006833,-0.000875
5699,0.00775,0.008541,0.000791
5700,0.007833,0.009166,0.001333
5701,0.00775,0.007917,0.000167
5702,0.007708,0.006875,-0.000833
5703,0.009291,0.007125,-0.002166
5704,0.007916,0.007208,-0.000708
5705,0.007833,0.007459,-0.000374
5706,0.009875,0.009583,-0.000292
5707,0.010333,0.009208,-0.001125
5708,0.009917,0.00925,-0.000667
5709,0.010083,0.009792,-0.000291
5710,0.0095,0.007208,-0.002292
5711,0.007333,0.006875,-0.000458
5712,0.007416,0.007,-0.000416
5713,0.007666,0.006917,-0.000749
5714,0.007208,0.006958,-0.00025
5715,0.00725,0.006833,-0.000417
5716,0.0075,0.00725,-0.00025
5717,0.00725,0.006916,-0.000334
5718,0.007209,0.006958,-0.000251
5719,0.007292,0.007083,-0.000209
5720,0.00725,0.007084,-0.000166
5721,0.007375,0.009458,0.002083
5722,0.007333,0.010792,0.003459
5723,0.007208,0.00775,0.000542
5724,0.007125,0.007292,0.000167
5725,0.007333,0.007375,4.2e-05
5726,0.007167,0.006833,-0.000334
5727,0.007125,0.007167,4.2e-05
5728,0.008083,0.006792,-0.001291
5729,0.00975,0.00675,-0.003
5730,0.009709,0.00675,-0.002959
5731,0.010083,0.006792,-0.003291
5732,0.010292,0.007125,-0.003167
5733,0.009875,0.006667,-0.003208
5734,0.01,0.00675,-0.00325
5735,0.009542,0.00675,-0.002792
5736,0.008375,0.006709,-0.001666
5737,0.007166,0.006792,-0.000374
5738,0.007166,0.006708,-0.000458
5739,0.007208,0.006791,-0.000417
5740,0.007209,0.006875,-0.000334
5741,0.007208,0.006708,-0.0005
5742,0.007292,0.006708,-0.000584
5743,0.007167,0.006667,-0.0005
5744,0.007208,0.006667,-0.000541
5745,0.007291,0.00675,-0.000541
5746,0.009625,0.006708,-0.002917
5747,0.009458,0.006709,-0.002749
5748,0.011333,0.006917,-0.004416
5749,0.00775,0.00675,-0.001
5750,0.00775,0.006708,-0.001042
5751,0.007666,0.006834,-0.000832
5752,0.007625,0.006792,-0.000833
5753,0.014084,0.00675,-0.007334
5754,0.013208,0.006833,-0.006375
5755,0.008541,0.006708,-0.001833
5756,0.007916,0.006709,-0.001207
5757,0.007833,0.00675,-0.001083
5758,0.007792,0.00675,-0.001042
5759,0.007709,0.006708,-0.001001
5760,0.018375,0.00675,-0.011625
5761,0.009833,0.006792,-0.003041
5762,0.008208,0.006792,-0.001416
5763,0.010209,0.006667,-0.003542
5764,0.010291,0.007042,-0.003249
5765,0.010166,0.006792,-0.003374
5766,0.009541,0.006875,-0.002666
5767,0.007916,0.006666,-0.00125
5768,0.009791,0.006708,-0.003083
5769,0.026375,0.006792,-0.019583
5770,0.010208,0.006958,-0.00325
5771,0.009917,0.006875,-0.003042
5772,0.00975,0.006833,-0.002917
5773,0.010333,0.006875,-0.003458
5774,0.01,0.006875,-0.003125
5775,0.01,0.00675,-0.00325
5776,0.010333,0.011792,0.001459
5777,0.010375,0.007125,-0.00325
5778,0.010542,0.006959,-0.003583
5779,0.008,0.006792,-0.001208
5780,0.008125,0.007,-0.001125
5781,0.008,0.00675,-0.00125
5782,0.008209,0.006792,-0.001417
5783,0.0075,0.006792,-0.000708
5784,0.00775,0.00675,-0.001
5785,0.007333,0.006834,-0.000499
5786,0.007209,0.006833,-0.000376
5787,0.007333,0.00675,-0.000583
5788,0.007166,0.006833,-0.000333
5789,0.007,0.006708,-0.000292
5790,0.007083,0.006834,-0.000249
5791,0.007125,0.006792,-0.000333
5792,0.007208,0.006917,-0.000291
5793,0.007166,0.006834,-0.000332
5794,0.007041,0.006792,-0.000249
5795,0.007208,0.006833,-0.000375
5796,0.007375,0.007083,-0.000292
5797,0.007208,0.006834,-0.000374
5798,0.007167,0.006709,-0.000458
5799,0.007209,0.006708,-0.000501
5800,0.007209,0.00675,-0.000459
5801,0.007167,0.006792,-0.000375
5802,0.007125,0.006833,-0.000292
5803,0.007333,0.006875,-0.000458
5804,0.007334,0.00675,-0.000584
5805,0.007208,0.00675,-0.000458
5806,0.007208,0.006917,-0.000291
5807,0.007125,0.006875,-0.00025
5808,0.007083,0.006875,-0.000208
5809,0.007209,0.006875,-0.000334
5810,0.007208,0.006792,-0.000416
5811,0.007125,0.00675,-0.000375
5812,0.007333,0.007041,-0.000292
5813,0.007125,0.006791,-0.000334
5814,0.007167,0.006833,-0.000334
5815,0.007375,0.006791,-0.000584
5816,0.007166,0.006958,-0.000208
5817,0.007167,0.006709,-0.000458
5818,0.007209,0.006667,-0.000542
5819,0.007166,0.006708,-0.000458
5820,0.007208,0.00675,-0.000458
5821,0.00725,0.006708,-0.000542
5822,0.007292,0.006791,-0.000501
5823,0.007167,0.006791,-0.000376
5824,0.007167,0.006833,-0.000334
5825,0.007333,0.006709,-0.000624
5826,0.007083,0.006875,-0.000208
5827,0.00725,0.006792,-0.000458
5828,0.0075,0.006917,-0.000583
5829,0.007167,0.00675,-0.000417
5830,0.007125,0.006708,-0.000417
5831,0.008875,0.00675,-0.002125
5832,0.0095,0.006833,-0.002667
5833,0.008417,0.006833,-0.001584
5834,0.007334,0.00675,-0.000584
5835,0.007292,0.006834,-0.000458
5836,0.007291,0.006792,-0.000499
5837,0.008166,0.00675,-0.001416
5838,0.010125,0.006792,-0.003333
5839,0.009834,0.006834,-0.003
5840,0.010083,0.006792,-0.003291
5841,0.010125,0.00675,-0.003375
5842,0.00725,0.006834,-0.000416
5843,0.007333,0.00675,-0.000583
5844,0.007375,0.007083,-0.000292
5845,0.007166,0.00675,-0.000416
5846,0.007291,0.006791,-0.0005
5847,0.007208,0.00675,-0.000458
5848,0.007208,0.00675,-0.000458
5849,0.007208,0.006667,-0.000541
5850,0.007208,0.007584,0.000376
5851,0.007208,0.006875,-0.000333
5852,0.007125,0.00675,-0.000375
5853,0.007125,0.006791,-0.000334
5854,0.007083,0.006833,-0.00025
5855,0.007166,0.006792,-0.000374
5856,0.007208,0.009875,0.002667
5857,0.00725,0.006916,-0.000334
5858,0.007083,0.006791,-0.000292
5859,0.007167,0.006791,-0.000376
5860,0.007334,0.007,-0.000334
5861,0.007208,0.006708,-0.0005
5862,0.007208,0.00675,-0.000458
5863,0.007125,0.006833,-0.000292
5864,0.007084,0.006708,-0.000376
5865,0.007125,0.006834,-0.000291
5866,0.007084,0.006792,-0.000292
5867,0.007167,0.006875,-0.000292
5868,0.007167,0.007,-0.000167
5869,0.007125,0.006791,-0.000334
5870,0.007084,0.00675,-0.000334
5871,0.007167,0.006833,-0.000334
5872,0.007083,0.006791,-0.000292
5873,0.007125,0.00675,-0.000375
5874,0.007125,0.006792,-0.000333
5875,0.007084,0.006708,-0.000376
5876,0.007292,0.006958,-0.000334
5877,0.012959,0.006792,-0.006167
5878,0.007333,0.006709,-0.000624
5879,0.007209,0.006708,-0.000501
5880,0.007125,0.00675,-0.000375
5881,0.007209,0.006708,-0.000501
5882,0.007208,0.006791,-0.000417
5883,0.007166,0.006791,-0.000375
5884,0.007166,0.00675,-0.000416
5885,0.007208,0.006833,-0.000375
5886,0.007084,0.006875,-0.000209
5887,0.007083,0.00675,-0.000333
5888,0.007166,0.006792,-0.000374
5889,0.00725,0.006792,-0.000458
5890,0.008125,0.007792,-0.000333
5891,0.007416,0.006875,-0.000541
5892,0.007375,0.007041,-0.000334
5893,0.007167,0.00675,-0.000417
5894,0.007125,0.006708,-0.000417
5895,0.007166,0.009041,0.001875
5896,0.008958,0.009,4.2e-05
5897,0.0095,0.007375,-0.002125
5898,0.008292,0.006958,-0.001334
5899,0.007375,0.006959,-0.000416
5900,0.007417,0.007042,-0.000375
5901,0.007666,0.006917,-0.000749
5902,0.00725,0.009292,0.002042
5903,0.007333,0.009333,0.002
5904,0.007916,0.009292,0.001376
5905,0.007333,0.0095,0.002167
5906,0.007209,0.008458,0.001249
5907,0.00725,0.006959,-0.000291
5908,0.007458,0.007208,-0.00025
5909,0.007209,0.006916,-0.000293
5910,0.00725,0.006958,-0.000292
5911,0.00725,0.006959,-0.000291
5912,0.007166,0.006958,-0.000208
5913,0.00725,0.006917,-0.000333
5914,0.00725,0.007084,-0.000166
5915,0.007166,0.006958,-0.000208
5916,0.007125,0.006916,-0.000209
5917,0.007167,0.016333,0.009166
5918,0.007167,0.009542,0.002375
5919,0.007167,0.007334,0.000167
5920,0.007167,0.007875,0.000708
5921,0.007167,0.009292,0.002125
5922,0.007167,0.006959,-0.000208
5923,0.007167,0.007,-0.000167
5924,0.007417,0.007167,-0.00025
5925,0.00725,0.00725,0.0
5926,0.007292,0.00675,-0.000542
5927,0.007375,0.006708,-0.000667
5928,0.00725,0.00675,-0.0005
5929,0.007084,0.006709,-0.000375
5930,0.00725,0.006792,-0.000458
5931,0.007167,0.006792,-0.000375
5932,0.007209,0.006833,-0.000376
5933,0.007167,0.006708,-0.000459
5934,0.00725,0.006834,-0.000416
5935,0.00725,0.006833,-0.000417
5936,0.00725,0.006666,-0.000584
5937,0.007209,0.006708,-0.000501
5938,0.00725,0.006792,-0.000458
5939,0.007125,0.00675,-0.000375
5940,0.007416,0.007041,-0.000375
5941,0.007208,0.006791,-0.000417
5942,0.007875,0.006875,-0.001
5943,0.009875,0.006708,-0.003167
5944,0.009584,0.006666,-0.002918
5945,0.010416,0.006666,-0.00375
5946,0.009584,0.006833,-0.002751
5947,0.008083,0.006625,-0.001458
5948,0.010041,0.006791,-0.00325
5949,0.01,0.006791,-0.003209
5950,0.01025,0.006791,-0.003459
5951,0.009167,0.006791,-0.002376
5952,0.00775,0.006708,-0.001042
5953,0.007708,0.00675,-0.000958
5954,0.00775,0.00675,-0.001
5955,0.009541,0.006833,-0.002708
5956,0.010542,0.007041,-0.003501
5957,0.009916,0.006791,-0.003125
5958,0.009917,0.006791,-0.003126
5959,0.010417,0.006791,-0.003626
5960,0.009167,0.00675,-0.002417
5961,0.010291,0.006833,-0.003458
5962,0.010125,0.006833,-0.003292
5963,0.010333,0.006792,-0.003541
5964,0.009209,0.006792,-0.002417
5965,0.007375,0.00675,-0.000625
5966,0.008625,0.006709,-0.001916
5967,0.009791,0.006708,-0.003083
5968,0.023209,0.006708,-0.016501
5969,0.010208,0.006792,-0.003416
5970,0.015917,0.006834,-0.009083
5971,0.009916,0.006792,-0.003124
5972,0.010583,0.007,-0.003583
5973,0.009958,0.00675,-0.003208
5974,0.0105,0.00675,-0.00375
5975,0.01,0.00675,-0.00325
5976,0.009875,0.00675,-0.003125
5977,0.008458,0.006875,-0.001583
5978,0.007584,0.007792,0.000208
5979,0.00775,0.007042,-0.000708
5980,0.007834,0.006792,-0.001042
5981,0.007958,0.006875,-0.001083
5982,0.007375,0.007,-0.000375
5983,0.007417,0.006875,-0.000542
5984,0.0075,0.00675,-0.00075
5985,0.007375,0.006875,-0.0005
5986,0.007416,0.00675,-0.000666
5987,0.007375,0.006833,-0.000542
5988,0.0075,0.007,-0.0005
5989,0.007375,0.006792,-0.000583
5990,0.007375,0.00675,-0.000625
5991,0.007333,0.006834,-0.000499
5992,0.007333,0.006667,-0.000666
5993,0.007458,0.006833,-0.000625
5994,0.0075,0.006875,-0.000625
5995,0.007625,0.006708,-0.000917
5996,0.007375,0.00675,-0.000625
5997,0.014,0.006833,-0.007167
5998,0.010542,0.006791,-0.003751
5999,0.00975,0.00675,-0.003
